activity_id,student_id,activity_name,category,level,participation,score,year
499,139,Mathematics,Academics,Intermediate,Regular,93,2025
500,139,Football,Sports,Advanced,Regular,44,2021
501,140,Football,Sports,Advanced,Occasional,84,2021
502,140,Coding,Academics,Beginner,Regular,61,2024
503,140,Cricket,Sports,Intermediate,Occasional,43,2024
504,140,Athletics,Sports,Advanced,Occasional,83,2022
505,141,Cricket,Sports,Intermediate,Regular,41,2025
506,141,Art,Extra-curricular,Advanced,Occasional,85,2022
507,141,Athletics,Sports,Beginner,Regular,80,2022
508,141,Music,Extra-curricular,Intermediate,Occasional,47,2025
509,141,Debate,Extra-curricular,Advanced,Occasional,78,2023
510,142,Athletics,Sports,Intermediate,Occasional,62,2023
511,142,Coding,Academics,Intermediate,Occasional,59,2023
512,142,Art,Extra-curricular,Beginner,Occasional,68,2021
513,142,Biology,Academics,Beginner,Regular,92,2022
514,143,Mathematics,Academics,Advanced,Regular,81,2022
515,143,Art,Extra-curricular,Beginner,Occasional,74,2024
516,144,Economics,Academics,Advanced,Occasional,73,2024
517,144,Cricket,Sports,Beginner,Regular,74,2022
518,145,Biology,Academics,Beginner,Regular,52,2024
519,145,Mathematics,Academics,Intermediate,Occasional,82,2022
520,145,Athletics,Sports,Intermediate,Occasional,67,2025
521,145,Art,Extra-curricular,Intermediate,Regular,85,2021
522,145,Physics,Academics,Intermediate,Regular,62,2024
523,146,Mathematics,Academics,Advanced,Regular,94,2025
524,146,Football,Sports,Advanced,Regular,90,2023
525,146,Athletics,Sports,Intermediate,Regular,86,2023
526,146,Coding,Academics,Beginner,Regular,77,2021
527,146,Art,Extra-curricular,Beginner,Occasional,50,2024
528,147,Physics,Academics,Beginner,Occasional,64,2023
529,147,Football,Sports,Beginner,Regular,76,2024
530,147,Art,Extra-curricular,Intermediate,Occasional,52,2023
531,147,Biology,Academics,Advanced,Regular,93,2021
532,147,Music,Extra-curricular,Advanced,Regular,81,2025
533,148,Athletics,Sports,Beginner,Regular,40,2024
534,148,Music,Extra-curricular,Beginner,Occasional,63,2025
535,148,Economics,Academics,Intermediate,Occasional,79,2022
536,148,Biology,Academics,Intermediate,Regular,85,2024
537,148,Art,Extra-curricular,Intermediate,Regular,59,2024
538,149,Athletics,Sports,Beginner,Occasional,81,2024
539,149,Physics,Academics,Intermediate,Regular,59,2022
540,149,Football,Sports,Advanced,Regular,79,2021
541,149,Art,Extra-curricular,Beginner,Occasional,85,2021
542,149,Music,Extra-curricular,Beginner,Occasional,68,2025
543,150,Biology,Academics,Beginner,Regular,80,2025
544,150,Music,Extra-curricular,Advanced,Regular,40,2025
545,150,Debate,Extra-curricular,Intermediate,Regular,87,2023
546,150,Physics,Academics,Beginner,Occasional,83,2024
547,150,Football,Sports,Intermediate,Occasional,83,2025
548,151,Football,Sports,Beginner,Regular,88,2024
549,151,Mathematics,Academics,Intermediate,Occasional,61,2023
550,151,Cricket,Sports,Advanced,Occasional,72,2025
551,151,Art,Extra-curricular,Advanced,Occasional,69,2025
552,151,Coding,Academics,Intermediate,Regular,96,2022
553,152,Music,Extra-curricular,Intermediate,Occasional,56,2025
554,152,Biology,Academics,Intermediate,Occasional,92,2022
555,152,Mathematics,Academics,Beginner,Regular,85,2021
556,152,Football,Sports,Beginner,Regular,69,2021
557,153,Music,Extra-curricular,Advanced,Occasional,85,2025
558,153,Football,Sports,Advanced,Occasional,84,2024
559,153,Economics,Academics,Beginner,Occasional,97,2022
560,153,Art,Extra-curricular,Intermediate,Regular,87,2021
561,153,Debate,Extra-curricular,Advanced,Occasional,69,2023
562,154,Debate,Extra-curricular,Advanced,Regular,59,2023
563,154,Art,Extra-curricular,Beginner,Regular,53,2022
564,154,Music,Extra-curricular,Beginner,Occasional,77,2021
565,154,Mathematics,Academics,Advanced,Regular,84,2023
566,155,Economics,Academics,Intermediate,Regular,72,2021
567,155,Coding,Academics,Advanced,Regular,79,2022
568,155,Art,Extra-curricular,Advanced,Occasional,66,2022
569,155,Physics,Academics,Advanced,Regular,87,2025
570,156,Mathematics,Academics,Intermediate,Occasional,52,2023
571,156,Art,Extra-curricular,Intermediate,Occasional,52,2023
572,157,Mathematics,Academics,Intermediate,Regular,51,2021
573,157,Coding,Academics,Beginner,Occasional,66,2023
574,157,Biology,Academics,Intermediate,Occasional,57,2021
575,157,Cricket,Sports,Beginner,Regular,56,2021
576,157,Economics,Academics,Advanced,Regular,95,2024
577,158,Football,Sports,Beginner,Regular,61,2024
578,158,Coding,Academics,Advanced,Regular,77,2023
579,158,Art,Extra-curricular,Intermediate,Occasional,71,2024
580,158,Athletics,Sports,Advanced,Occasional,41,2025
581,158,Debate,Extra-curricular,Intermediate,Occasional,44,2021
582,159,Physics,Academics,Intermediate,Occasional,85,2024
583,159,Cricket,Sports,Advanced,Occasional,60,2023
584,160,Music,Extra-curricular,Beginner,Regular,41,2023
585,160,Cricket,Sports,Beginner,Occasional,64,2022
586,161,Physics,Academics,Advanced,Occasional,60,2023
587,161,Music,Extra-curricular,Advanced,Regular,47,2022
588,162,Art,Extra-curricular,Intermediate,Occasional,58,2024
589,162,Biology,Academics,Beginner,Occasional,77,2021
590,163,Art,Extra-curricular,Intermediate,Occasional,75,2025
591,163,Football,Sports,Beginner,Regular,79,2023
592,163,Debate,Extra-curricular,Advanced,Occasional,45,2022
593,164,Mathematics,Academics,Intermediate,Regular,98,2024
594,164,Athletics,Sports,Advanced,Regular,79,2021
595,164,Biology,Academics,Intermediate,Occasional,100,2024
596,165,Coding,Academics,Advanced,Occasional,68,2023
597,165,Football,Sports,Beginner,Occasional,80,2024
598,165,Economics,Academics,Advanced,Regular,63,2021
599,165,Mathematics,Academics,Intermediate,Occasional,70,2023
600,166,Debate,Extra-curricular,Intermediate,Regular,46,2021
601,166,Economics,Academics,Intermediate,Regular,65,2021
602,166,Physics,Academics,Advanced,Occasional,80,2021
603,166,Athletics,Sports,Intermediate,Occasional,79,2021
604,167,Cricket,Sports,Intermediate,Occasional,45,2024
605,167,Coding,Academics,Beginner,Occasional,93,2021
606,167,Biology,Academics,Advanced,Regular,79,2023
607,167,Debate,Extra-curricular,Beginner,Regular,55,2025
608,167,Art,Extra-curricular,Advanced,Regular,90,2021
609,168,Mathematics,Academics,Beginner,Regular,68,2025
610,168,Art,Extra-curricular,Intermediate,Occasional,62,2024
611,168,Debate,Extra-curricular,Advanced,Regular,60,2025
612,168,Biology,Academics,Advanced,Regular,64,2025
613,168,Cricket,Sports,Beginner,Occasional,87,2024
614,169,Music,Extra-curricular,Advanced,Occasional,71,2025
615,169,Athletics,Sports,Beginner,Regular,72,2024
616,169,Art,Extra-curricular,Beginner,Regular,76,2022
617,170,Music,Extra-curricular,Beginner,Occasional,58,2025
618,170,Art,Extra-curricular,Intermediate,Occasional,88,2021
619,170,Athletics,Sports,Advanced,Occasional,84,2022
620,170,Mathematics,Academics,Intermediate,Occasional,62,2025
621,170,Cricket,Sports,Advanced,Occasional,50,2021
622,171,Debate,Extra-curricular,Intermediate,Regular,44,2025
623,171,Athletics,Sports,Beginner,Occasional,88,2025
624,172,Debate,Extra-curricular,Advanced,Regular,52,2023
625,172,Football,Sports,Beginner,Regular,81,2022
626,172,Coding,Academics,Beginner,Occasional,66,2022
627,173,Mathematics,Academics,Beginner,Occasional,64,2023
628,173,Biology,Academics,Intermediate,Occasional,88,2022
629,173,Physics,Academics,Advanced,Regular,51,2025
630,173,Athletics,Sports,Advanced,Occasional,89,2024
631,174,Physics,Academics,Beginner,Occasional,83,2023
632,174,Debate,Extra-curricular,Beginner,Regular,82,2025
633,175,Economics,Academics,Intermediate,Occasional,88,2022
634,175,Mathematics,Academics,Advanced,Occasional,70,2021
635,175,Debate,Extra-curricular,Advanced,Regular,70,2024
636,175,Coding,Academics,Intermediate,Occasional,83,2021
637,175,Music,Extra-curricular,Advanced,Regular,87,2021
638,176,Cricket,Sports,Advanced,Regular,41,2022
639,176,Art,Extra-curricular,Advanced,Occasional,44,2025
640,176,Economics,Academics,Advanced,Occasional,58,2023
641,176,Coding,Academics,Advanced,Occasional,90,2021
642,177,Mathematics,Academics,Beginner,Regular,97,2025
643,177,Economics,Academics,Intermediate,Regular,60,2025
644,177,Physics,Academics,Advanced,Regular,98,2022
645,178,Football,Sports,Beginner,Regular,73,2023
646,178,Biology,Academics,Advanced,Occasional,62,2024
647,178,Physics,Academics,Beginner,Regular,86,2023
648,178,Cricket,Sports,Intermediate,Regular,78,2025
649,178,Art,Extra-curricular,Intermediate,Occasional,84,2021
650,179,Art,Extra-curricular,Intermediate,Regular,78,2023
651,179,Economics,Academics,Beginner,Occasional,55,2021
652,179,Cricket,Sports,Advanced,Occasional,73,2021
653,180,Cricket,Sports,Intermediate,Regular,56,2021
654,180,Biology,Academics,Intermediate,Regular,74,2021
655,180,Athletics,Sports,Advanced,Occasional,43,2023
656,180,Football,Sports,Beginner,Regular,81,2024
657,180,Mathematics,Academics,Beginner,Occasional,54,2023
658,181,Cricket,Sports,Beginner,Occasional,61,2025
659,181,Athletics,Sports,Intermediate,Regular,89,2025
660,181,Football,Sports,Beginner,Occasional,82,2022
661,182,Economics,Academics,Intermediate,Regular,71,2025
662,182,Art,Extra-curricular,Intermediate,Occasional,71,2024
663,183,Debate,Extra-curricular,Advanced,Occasional,87,2023
664,183,Cricket,Sports,Advanced,Regular,74,2025
665,183,Mathematics,Academics,Intermediate,Occasional,77,2022
666,183,Athletics,Sports,Advanced,Regular,83,2025
667,183,Music,Extra-curricular,Advanced,Occasional,83,2021
668,184,Physics,Academics,Intermediate,Regular,65,2024
669,184,Biology,Academics,Beginner,Occasional,94,2025
670,184,Football,Sports,Advanced,Regular,90,2021
671,184,Coding,Academics,Advanced,Occasional,67,2024
672,185,Physics,Academics,Beginner,Regular,50,2024
673,185,Athletics,Sports,Beginner,Occasional,51,2023
674,185,Biology,Academics,Beginner,Occasional,90,2025
675,185,Economics,Academics,Intermediate,Regular,98,2024
676,185,Art,Extra-curricular,Advanced,Occasional,68,2025
677,186,Football,Sports,Advanced,Occasional,50,2021
678,186,Biology,Academics,Intermediate,Occasional,91,2024
679,186,Art,Extra-curricular,Intermediate,Regular,72,2024
680,186,Debate,Extra-curricular,Intermediate,Regular,83,2023
681,187,Biology,Academics,Advanced,Regular,56,2024
682,187,Football,Sports,Advanced,Regular,76,2024
683,188,Music,Extra-curricular,Intermediate,Occasional,47,2025
684,188,Physics,Academics,Beginner,Occasional,100,2025
685,188,Mathematics,Academics,Beginner,Occasional,89,2022
686,188,Economics,Academics,Intermediate,Occasional,91,2025
687,189,Athletics,Sports,Beginner,Regular,49,2021
688,189,Music,Extra-curricular,Beginner,Occasional,71,2021
689,189,Debate,Extra-curricular,Beginner,Regular,75,2024
690,189,Coding,Academics,Advanced,Regular,96,2025
691,190,Art,Extra-curricular,Beginner,Occasional,75,2022
692,190,Economics,Academics,Intermediate,Regular,98,2022
693,190,Football,Sports,Beginner,Occasional,65,2021
694,190,Debate,Extra-curricular,Advanced,Regular,47,2021
695,191,Music,Extra-curricular,Beginner,Regular,49,2023
696,191,Football,Sports,Advanced,Occasional,62,2023
697,191,Cricket,Sports,Beginner,Occasional,66,2021
698,191,Art,Extra-curricular,Advanced,Occasional,82,2022
699,191,Economics,Academics,Advanced,Regular,71,2022
700,192,Athletics,Sports,Intermediate,Regular,68,2025
701,192,Mathematics,Academics,Advanced,Occasional,74,2025
702,193,Economics,Academics,Intermediate,Regular,57,2022
703,193,Mathematics,Academics,Beginner,Regular,76,2022
704,194,Economics,Academics,Advanced,Occasional,52,2025
705,194,Biology,Academics,Advanced,Occasional,89,2023
706,194,Debate,Extra-curricular,Intermediate,Regular,46,2022
707,195,Physics,Academics,Intermediate,Regular,79,2025
708,195,Music,Extra-curricular,Beginner,Regular,50,2025
709,195,Mathematics,Academics,Intermediate,Regular,67,2023
710,195,Athletics,Sports,Advanced,Occasional,72,2023
711,195,Art,Extra-curricular,Advanced,Occasional,70,2023
712,196,Cricket,Sports,Advanced,Regular,79,2025
713,196,Economics,Academics,Advanced,Occasional,69,2021
714,196,Physics,Academics,Intermediate,Occasional,85,2021
715,196,Athletics,Sports,Intermediate,Occasional,79,2021
716,197,Economics,Academics,Beginner,Occasional,92,2023
717,197,Physics,Academics,Advanced,Regular,84,2023
718,197,Football,Sports,Intermediate,Occasional,82,2025
719,197,Music,Extra-curricular,Advanced,Regular,45,2025
720,198,Debate,Extra-curricular,Intermediate,Regular,74,2021
721,198,Mathematics,Academics,Beginner,Occasional,81,2025
722,198,Athletics,Sports,Beginner,Occasional,72,2023
723,198,Coding,Academics,Beginner,Occasional,79,2022
724,198,Economics,Academics,Beginner,Occasional,94,2022
725,199,Athletics,Sports,Advanced,Occasional,82,2024
726,199,Economics,Academics,Intermediate,Regular,97,2022
727,199,Biology,Academics,Intermediate,Occasional,86,2025
728,200,Economics,Academics,Intermediate,Occasional,94,2024
729,200,Coding,Academics,Intermediate,Occasional,71,2021
730,200,Football,Sports,Beginner,Occasional,58,2023
731,200,Physics,Academics,Beginner,Regular,88,2021
732,200,Athletics,Sports,Advanced,Regular,74,2022
733,201,Football,Sports,Intermediate,Regular,90,2024
734,201,Mathematics,Academics,Beginner,Occasional,66,2024
735,202,Football,Sports,Beginner,Regular,65,2024
736,202,Physics,Academics,Advanced,Regular,80,2025
737,202,Athletics,Sports,Beginner,Occasional,90,2023
738,202,Mathematics,Academics,Intermediate,Regular,78,2023
739,203,Biology,Academics,Advanced,Regular,97,2025
740,203,Football,Sports,Intermediate,Occasional,66,2022
741,203,Mathematics,Academics,Intermediate,Occasional,93,2023
742,203,Art,Extra-curricular,Advanced,Occasional,51,2023
743,203,Physics,Academics,Advanced,Occasional,56,2021
744,204,Art,Extra-curricular,Intermediate,Regular,85,2025
745,204,Physics,Academics,Beginner,Regular,82,2025
746,204,Music,Extra-curricular,Beginner,Occasional,66,2022
747,205,Football,Sports,Intermediate,Occasional,50,2022
748,205,Athletics,Sports,Intermediate,Occasional,46,2025
749,206,Biology,Academics,Advanced,Occasional,70,2025
750,206,Athletics,Sports,Intermediate,Regular,44,2021
751,206,Music,Extra-curricular,Beginner,Occasional,71,2025
752,206,Art,Extra-curricular,Beginner,Occasional,44,2025
753,207,Debate,Extra-curricular,Intermediate,Regular,58,2023
754,207,Biology,Academics,Beginner,Occasional,71,2023
755,207,Mathematics,Academics,Intermediate,Occasional,62,2024
756,207,Football,Sports,Advanced,Occasional,86,2022
757,207,Art,Extra-curricular,Advanced,Occasional,40,2023
758,208,Cricket,Sports,Advanced,Occasional,81,2025
759,208,Football,Sports,Intermediate,Occasional,88,2023
760,209,Football,Sports,Beginner,Regular,69,2023
761,209,Art,Extra-curricular,Advanced,Regular,75,2024
762,209,Athletics,Sports,Advanced,Regular,54,2021
763,210,Biology,Academics,Beginner,Regular,64,2021
764,210,Art,Extra-curricular,Advanced,Regular,64,2022
765,210,Cricket,Sports,Advanced,Regular,41,2023
766,210,Physics,Academics,Beginner,Regular,97,2021
767,210,Coding,Academics,Beginner,Occasional,59,2024
768,211,Cricket,Sports,Intermediate,Occasional,87,2021
769,211,Biology,Academics,Beginner,Regular,84,2025
770,212,Football,Sports,Advanced,Regular,62,2021
771,212,Athletics,Sports,Intermediate,Regular,77,2023
772,213,Football,Sports,Advanced,Regular,63,2021
773,213,Athletics,Sports,Intermediate,Occasional,64,2023
774,213,Biology,Academics,Intermediate,Occasional,76,2021
775,213,Mathematics,Academics,Intermediate,Occasional,63,2025
776,214,Art,Extra-curricular,Beginner,Regular,54,2021
777,214,Cricket,Sports,Beginner,Occasional,67,2022
778,214,Football,Sports,Beginner,Regular,76,2024
779,214,Physics,Academics,Intermediate,Occasional,82,2025
780,215,Cricket,Sports,Advanced,Regular,86,2024
781,215,Football,Sports,Intermediate,Occasional,86,2021
782,215,Mathematics,Academics,Beginner,Regular,71,2025
783,215,Physics,Academics,Intermediate,Regular,69,2022
784,215,Art,Extra-curricular,Intermediate,Occasional,54,2023
785,216,Debate,Extra-curricular,Beginner,Occasional,54,2023
786,216,Art,Extra-curricular,Advanced,Occasional,61,2022
787,216,Cricket,Sports,Beginner,Occasional,59,2021
788,216,Athletics,Sports,Advanced,Regular,54,2025
789,216,Biology,Academics,Beginner,Occasional,56,2021
790,217,Mathematics,Academics,Beginner,Occasional,72,2025
791,217,Biology,Academics,Intermediate,Regular,80,2022
792,217,Cricket,Sports,Intermediate,Occasional,52,2023
793,217,Athletics,Sports,Beginner,Occasional,80,2023
794,218,Coding,Academics,Intermediate,Regular,89,2025
795,218,Art,Extra-curricular,Advanced,Occasional,48,2022
796,218,Economics,Academics,Advanced,Regular,70,2024
797,218,Music,Extra-curricular,Intermediate,Regular,46,2024
798,219,Physics,Academics,Advanced,Regular,80,2021
799,219,Football,Sports,Beginner,Occasional,72,2022
800,219,Economics,Academics,Intermediate,Regular,65,2022
801,220,Debate,Extra-curricular,Beginner,Occasional,47,2022
802,220,Athletics,Sports,Intermediate,Regular,58,2021
803,220,Physics,Academics,Beginner,Occasional,97,2024
804,221,Music,Extra-curricular,Advanced,Regular,80,2021
805,221,Economics,Academics,Advanced,Regular,92,2025
806,221,Football,Sports,Beginner,Regular,55,2022
807,222,Art,Extra-curricular,Beginner,Occasional,61,2025
808,222,Coding,Academics,Advanced,Regular,60,2023
809,222,Debate,Extra-curricular,Intermediate,Regular,55,2024
810,222,Athletics,Sports,Advanced,Regular,49,2025
811,223,Cricket,Sports,Advanced,Occasional,56,2023
812,223,Biology,Academics,Advanced,Occasional,57,2021
813,223,Football,Sports,Advanced,Occasional,75,2024
814,223,Music,Extra-curricular,Advanced,Occasional,57,2021
815,223,Coding,Academics,Beginner,Occasional,89,2023
816,224,Football,Sports,Beginner,Regular,63,2023
817,224,Biology,Academics,Advanced,Occasional,71,2025
818,224,Cricket,Sports,Intermediate,Occasional,68,2025
819,225,Biology,Academics,Intermediate,Occasional,83,2023
820,225,Football,Sports,Intermediate,Regular,68,2022
821,225,Mathematics,Academics,Intermediate,Occasional,62,2024
822,226,Cricket,Sports,Intermediate,Regular,76,2023
823,226,Biology,Academics,Advanced,Occasional,88,2023
824,226,Coding,Academics,Beginner,Regular,50,2025
825,227,Economics,Academics,Intermediate,Regular,76,2021
826,227,Mathematics,Academics,Intermediate,Regular,80,2025
